Artist Name,Title of Song,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,hot_song,cluster
JID Featuring 21 Savage & Baby Tate,Surround Sound,1udwFobQ1JoOdWPQrp2b6u,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,audio_features,spotify:track:1udwFobQ1JoOdWPQrp2b6u,https://api.spotify.com/v1/tracks/1udwFobQ1JoOdWPQrp2b6u,https://api.spotify.com/v1/audio-analysis/1udwFobQ1JoOdWPQrp2b6u,229938,4,1,0
Bad Bunny,Monaco,0PfGBRZNA6QnJJZu4YkVoE,0.491,0.173,4,-27.18,1,0.0539,0.474,0.843,0.108,0.34,130.041,audio_features,spotify:track:0PfGBRZNA6QnJJZu4YkVoE,https://api.spotify.com/v1/tracks/0PfGBRZNA6QnJJZu4YkVoE,https://api.spotify.com/v1/audio-analysis/0PfGBRZNA6QnJJZu4YkVoE,201404,4,1,6
Kenya Grace,Strangers,5mjYQaktjmjcMKcUIcqz4s,0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,audio_features,spotify:track:5mjYQaktjmjcMKcUIcqz4s,https://api.spotify.com/v1/tracks/5mjYQaktjmjcMKcUIcqz4s,https://api.spotify.com/v1/audio-analysis/5mjYQaktjmjcMKcUIcqz4s,172965,4,1,2
Drake,You Broke My Heart,5Se32hEA9raeboZerywxka,0.465,0.7,10,-5.163,0,0.0893,0.203,0.0,0.299,0.276,120.854,audio_features,spotify:track:5Se32hEA9raeboZerywxka,https://api.spotify.com/v1/tracks/5Se32hEA9raeboZerywxka,https://api.spotify.com/v1/audio-analysis/5Se32hEA9raeboZerywxka,230709,4,1,6
Olivia Rodrigo,Get Him Back!,2gyxAWHebV7xPYVxqoi86f,0.546,0.846,5,-5.719,1,0.181,0.0135,0.0,0.607,0.74,162.043,audio_features,spotify:track:2gyxAWHebV7xPYVxqoi86f,https://api.spotify.com/v1/tracks/2gyxAWHebV7xPYVxqoi86f,https://api.spotify.com/v1/audio-analysis/2gyxAWHebV7xPYVxqoi86f,211141,4,1,2
Drake Featuring Yeat,IDGAF,2uvBprdlMpzeN5Bq0PzMBI,0.673,0.672,8,-8.577,1,0.224,0.0466,0.000284,0.193,0.14,136.902,audio_features,spotify:track:2uvBprdlMpzeN5Bq0PzMBI,https://api.spotify.com/v1/tracks/2uvBprdlMpzeN5Bq0PzMBI,https://api.spotify.com/v1/audio-analysis/2uvBprdlMpzeN5Bq0PzMBI,260111,4,1,1
Fuerza Regida & Marshmello,Harley Quinn,6CvTEtGagmzQvkUzzyKR9k,0.815,0.741,1,-6.04,1,0.0569,0.0277,0.0183,0.219,0.591,125.031,audio_features,spotify:track:6CvTEtGagmzQvkUzzyKR9k,https://api.spotify.com/v1/tracks/6CvTEtGagmzQvkUzzyKR9k,https://api.spotify.com/v1/audio-analysis/6CvTEtGagmzQvkUzzyKR9k,143327,4,1,6
Jessie Murph & Jelly Roll,Wild Ones,2kE2HFBFkJ0VMw3igxYohz,0.65,0.689,0,-3.543,1,0.0449,0.0878,0.0,0.172,0.294,136.03,audio_features,spotify:track:2kE2HFBFkJ0VMw3igxYohz,https://api.spotify.com/v1/tracks/2kE2HFBFkJ0VMw3igxYohz,https://api.spotify.com/v1/audio-analysis/2kE2HFBFkJ0VMw3igxYohz,142520,4,1,1
Peso Pluma & Anitta,Bellakeo,05WVKTdZhlIMX4qqMLuo0f,0.72,0.88,9,-2.834,1,0.101,0.0562,0.06,0.153,0.463,180.011,audio_features,spotify:track:05WVKTdZhlIMX4qqMLuo0f,https://api.spotify.com/v1/tracks/05WVKTdZhlIMX4qqMLuo0f,https://api.spotify.com/v1/audio-analysis/05WVKTdZhlIMX4qqMLuo0f,197333,4,1,2
HARDY,Truck Bed,103u49mLoJUge83B1CnLxI,0.662,0.77,0,-4.887,1,0.0367,0.0875,0.0,0.35,0.769,132.057,audio_features,spotify:track:103u49mLoJUge83B1CnLxI,https://api.spotify.com/v1/tracks/103u49mLoJUge83B1CnLxI,https://api.spotify.com/v1/audio-analysis/103u49mLoJUge83B1CnLxI,167535,4,1,1
Dan + Shay,Save Me The Trouble,7hZTywPKMdVjJzwdWu11BK,0.444,0.629,9,-4.435,1,0.0318,0.00544,0.0,0.271,0.376,134.931,audio_features,spotify:track:7hZTywPKMdVjJzwdWu11BK,https://api.spotify.com/v1/tracks/7hZTywPKMdVjJzwdWu11BK,https://api.spotify.com/v1/audio-analysis/7hZTywPKMdVjJzwdWu11BK,200347,3,1,1
Meghan Trainor,Jingle Bells,6gmY1F2AMw2i4gO79ppBAe,0.609,0.575,1,-4.789,1,0.0387,0.723,0.0,0.176,0.662,113.958,audio_features,spotify:track:6gmY1F2AMw2i4gO79ppBAe,https://api.spotify.com/v1/tracks/6gmY1F2AMw2i4gO79ppBAe,https://api.spotify.com/v1/audio-analysis/6gmY1F2AMw2i4gO79ppBAe,173547,4,1,3
Xavi,La Victima,5XVdHRf4CAJ2Jm0uMIy5qY,0.778,0.835,11,-3.598,0,0.0767,0.152,0.0,0.109,0.666,140.082,audio_features,spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,https://api.spotify.com/v1/tracks/5XVdHRf4CAJ2Jm0uMIy5qY,https://api.spotify.com/v1/audio-analysis/5XVdHRf4CAJ2Jm0uMIy5qY,156346,4,1,1
Luke Combs,Where The Wild Things Are,0eBFgRxyVSeuT4iyrbukdn,0.708,0.731,3,-4.872,1,0.0345,0.0189,4.47e-06,0.129,0.379,116.975,audio_features,spotify:track:0eBFgRxyVSeuT4iyrbukdn,https://api.spotify.com/v1/tracks/0eBFgRxyVSeuT4iyrbukdn,https://api.spotify.com/v1/audio-analysis/0eBFgRxyVSeuT4iyrbukdn,239533,4,1,6
Karol G & Peso Pluma,Qlona,5qo0wgdoWODZj9efbNWgv0,0.632,0.359,0,-8.254,1,0.0347,0.612,0.911,0.117,0.833,80.018,audio_features,spotify:track:5qo0wgdoWODZj9efbNWgv0,https://api.spotify.com/v1/tracks/5qo0wgdoWODZj9efbNWgv0,https://api.spotify.com/v1/audio-analysis/5qo0wgdoWODZj9efbNWgv0,164789,4,1,0
Taylor Swift,You're Losing Me (From The Vault),3CWq0pAKKTWb0K4yiglDc4,0.747,0.391,0,-13.767,1,0.052,0.529,0.003,0.111,0.195,102.984,audio_features,spotify:track:3CWq0pAKKTWb0K4yiglDc4,https://api.spotify.com/v1/tracks/3CWq0pAKKTWb0K4yiglDc4,https://api.spotify.com/v1/audio-analysis/3CWq0pAKKTWb0K4yiglDc4,277832,4,1,3
Lil Tecca,500lbs,1xWkeSPhf3bZqHY7Ncz8vp,0.731,0.667,7,-7.928,0,0.0815,0.134,0.0,0.114,0.485,123.042,audio_features,spotify:track:1xWkeSPhf3bZqHY7Ncz8vp,https://api.spotify.com/v1/tracks/1xWkeSPhf3bZqHY7Ncz8vp,https://api.spotify.com/v1/audio-analysis/1xWkeSPhf3bZqHY7Ncz8vp,144390,4,1,6
Cody Johnson,The Painter,6UoKX6uLJwhsnyTp5k5StP,0.512,0.709,2,-5.766,1,0.0329,0.0415,4.25e-06,0.107,0.261,97.981,audio_features,spotify:track:6UoKX6uLJwhsnyTp5k5StP,https://api.spotify.com/v1/tracks/6UoKX6uLJwhsnyTp5k5StP,https://api.spotify.com/v1/audio-analysis/6UoKX6uLJwhsnyTp5k5StP,211413,4,1,5
Flo Milli,Never Lose Me,6uTPdRrEDeH8Fyg5L5qmeU,0.781,0.567,1,-7.857,1,0.0969,0.0504,0.0,0.0981,0.0743,121.964,audio_features,spotify:track:6uTPdRrEDeH8Fyg5L5qmeU,https://api.spotify.com/v1/tracks/6uTPdRrEDeH8Fyg5L5qmeU,https://api.spotify.com/v1/audio-analysis/6uTPdRrEDeH8Fyg5L5qmeU,125902,4,1,6
Parker McCollum,Burn It Down,09hVlIVHtEE1nLUv6YGZiW,0.461,0.718,2,-5.627,1,0.0666,0.139,1.66e-05,0.0968,0.334,162.187,audio_features,spotify:track:09hVlIVHtEE1nLUv6YGZiW,https://api.spotify.com/v1/tracks/09hVlIVHtEE1nLUv6YGZiW,https://api.spotify.com/v1/audio-analysis/09hVlIVHtEE1nLUv6YGZiW,233869,4,1,2
Chloe,Winter Wonderland,0u1Sp4e3Phbbg9U215CMBe,0.0746,0.042,2,-25.752,1,0.0408,0.925,0.615,0.0484,0.0347,77.81,audio_features,spotify:track:0u1Sp4e3Phbbg9U215CMBe,https://api.spotify.com/v1/tracks/0u1Sp4e3Phbbg9U215CMBe,https://api.spotify.com/v1/audio-analysis/0u1Sp4e3Phbbg9U215CMBe,1037907,4,1,0
Maluma & Carin Leon,Segun Quien,6fNCrsrdIcgVd2aZZ0nnz4,0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,audio_features,spotify:track:6fNCrsrdIcgVd2aZZ0nnz4,https://api.spotify.com/v1/tracks/6fNCrsrdIcgVd2aZZ0nnz4,https://api.spotify.com/v1/audio-analysis/6fNCrsrdIcgVd2aZZ0nnz4,142335,3,1,5
Nicki Minaj Featuring Drake,Needle,4I4G0LD277PWvfblYtSf91,0.807,0.593,7,-7.304,1,0.104,0.316,0.00083,0.137,0.323,110.001,audio_features,spotify:track:4I4G0LD277PWvfblYtSf91,https://api.spotify.com/v1/tracks/4I4G0LD277PWvfblYtSf91,https://api.spotify.com/v1/audio-analysis/4I4G0LD277PWvfblYtSf91,235689,4,1,3
Cher,DJ Play A Christmas Song,2ljUUoqlnRUGGa7bmpvevC,0.533,0.76,11,-7.256,0,0.121,0.157,0.0,0.614,0.466,133.916,audio_features,spotify:track:2ljUUoqlnRUGGa7bmpvevC,https://api.spotify.com/v1/tracks/2ljUUoqlnRUGGa7bmpvevC,https://api.spotify.com/v1/audio-analysis/2ljUUoqlnRUGGa7bmpvevC,209107,4,1,1
George Birge,Mind On You,7rr3gguU3TcVnLZD9VzASE,0.576,0.815,10,-3.999,0,0.0267,0.142,0.0,0.267,0.56,130.032,audio_features,spotify:track:7rr3gguU3TcVnLZD9VzASE,https://api.spotify.com/v1/tracks/7rr3gguU3TcVnLZD9VzASE,https://api.spotify.com/v1/audio-analysis/7rr3gguU3TcVnLZD9VzASE,177920,4,1,6
"Juice WRLD, Eminem & benny blanco",Lace It,4qmG24ebshLXtKu9HIShBP,0.773,0.597,2,-7.138,1,0.309,0.194,0.0,0.22,0.305,160.101,audio_features,spotify:track:4qmG24ebshLXtKu9HIShBP,https://api.spotify.com/v1/tracks/4qmG24ebshLXtKu9HIShBP,https://api.spotify.com/v1/audio-analysis/4qmG24ebshLXtKu9HIShBP,217527,4,1,2
Zach Bryan Featuring The War And Treaty,Hey Driver,4pCbJC43j3gSqG6Fen6upD,0.583,0.351,0,-5.836,1,0.0306,0.494,0.0,0.368,0.462,79.014,audio_features,spotify:track:4pCbJC43j3gSqG6Fen6upD,https://api.spotify.com/v1/tracks/4pCbJC43j3gSqG6Fen6upD,https://api.spotify.com/v1/audio-analysis/4pCbJC43j3gSqG6Fen6upD,227467,4,1,0
Sabrina Carpenter,Feather,2Zo1PcszsT9WQ0ANntJbID,0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51,audio_features,spotify:track:2Zo1PcszsT9WQ0ANntJbID,https://api.spotify.com/v1/tracks/2Zo1PcszsT9WQ0ANntJbID,https://api.spotify.com/v1/audio-analysis/2Zo1PcszsT9WQ0ANntJbID,185553,4,1,6
Olivia Rodrigo,Can't Catch Me Now,56xHMIfQPoe0prrSi3BGhf,0.521,0.366,11,-7.698,0,0.034,0.838,4.11e-06,0.12,0.225,141.965,audio_features,spotify:track:56xHMIfQPoe0prrSi3BGhf,https://api.spotify.com/v1/tracks/56xHMIfQPoe0prrSi3BGhf,https://api.spotify.com/v1/audio-analysis/56xHMIfQPoe0prrSi3BGhf,205484,4,1,1
Grupo Frontera & Grupo Firme,El Amor de Su Vida,0O3U5iwTbiXCREMkvotJuN,0.616,0.834,9,-3.069,1,0.0664,0.06,0.0,0.338,0.746,151.701,audio_features,spotify:track:0O3U5iwTbiXCREMkvotJuN,https://api.spotify.com/v1/tracks/0O3U5iwTbiXCREMkvotJuN,https://api.spotify.com/v1/audio-analysis/0O3U5iwTbiXCREMkvotJuN,165848,4,1,4
Jung Kook,Standing Next To You,2KslE17cAJNHTsI2MI0jb2,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,audio_features,spotify:track:2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/tracks/2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/audio-analysis/2KslE17cAJNHTsI2MI0jb2,206020,4,1,3
Morgan Wallen Featuring Eric Church,Man Made A Bar,2VbOMKmfMtQHPeQObsVlOj,0.495,0.786,4,-4.961,1,0.0315,0.119,7.55e-05,0.121,0.487,148.026,audio_features,spotify:track:2VbOMKmfMtQHPeQObsVlOj,https://api.spotify.com/v1/tracks/2VbOMKmfMtQHPeQObsVlOj,https://api.spotify.com/v1/audio-analysis/2VbOMKmfMtQHPeQObsVlOj,191231,4,1,4
Calle 24 x Chino Pacas x Fuerza Regida,Que Onda,2Sy3dDqPwjnTO3PnommJPe,0.844,0.637,10,-6.072,0,0.0325,0.22,0.0,0.0459,0.96,125.012,audio_features,spotify:track:2Sy3dDqPwjnTO3PnommJPe,https://api.spotify.com/v1/tracks/2Sy3dDqPwjnTO3PnommJPe,https://api.spotify.com/v1/audio-analysis/2Sy3dDqPwjnTO3PnommJPe,189426,3,1,6
Rod Wave,Great Gatsby,4M68xjcc42oxyphhzpOWXS,0.67,0.555,1,-9.12,0,0.0908,0.0382,6.36e-06,0.414,0.16,156.937,audio_features,spotify:track:4M68xjcc42oxyphhzpOWXS,https://api.spotify.com/v1/tracks/4M68xjcc42oxyphhzpOWXS,https://api.spotify.com/v1/audio-analysis/4M68xjcc42oxyphhzpOWXS,146808,4,1,4
J Balvin ,Azul,2lCkncy6bIB0LTMT7kvrD1,0.843,0.836,11,-2.474,0,0.0695,0.0816,0.00138,0.0532,0.65,94.018,audio_features,spotify:track:2lCkncy6bIB0LTMT7kvrD1,https://api.spotify.com/v1/tracks/2lCkncy6bIB0LTMT7kvrD1,https://api.spotify.com/v1/audio-analysis/2lCkncy6bIB0LTMT7kvrD1,205933,4,0,5
Omarion ,I'm Up,1hlwA8qvXx0Bl6iYuDbIuD,0.793,0.505,6,-7.061,0,0.138,0.204,0.0,0.0413,0.704,97.998,audio_features,spotify:track:1hlwA8qvXx0Bl6iYuDbIuD,https://api.spotify.com/v1/tracks/1hlwA8qvXx0Bl6iYuDbIuD,https://api.spotify.com/v1/audio-analysis/1hlwA8qvXx0Bl6iYuDbIuD,201336,4,0,5
Sylvan Esso ,Radio,0idjTHGhGRBdWTmsalq3tF,0.557,0.895,0,-6.547,1,0.0329,0.642,0.0186,0.254,0.591,119.993,audio_features,spotify:track:0idjTHGhGRBdWTmsalq3tF,https://api.spotify.com/v1/tracks/0idjTHGhGRBdWTmsalq3tF,https://api.spotify.com/v1/audio-analysis/0idjTHGhGRBdWTmsalq3tF,212333,4,0,6
Morgan Wallen ,One Thing At A Time,0PAcdVzhPO4gq1Iym9ESnK,0.656,0.757,3,-5.775,0,0.0308,0.492,0.0,0.117,0.429,139.971,audio_features,spotify:track:0PAcdVzhPO4gq1Iym9ESnK,https://api.spotify.com/v1/tracks/0PAcdVzhPO4gq1Iym9ESnK,https://api.spotify.com/v1/audio-analysis/0PAcdVzhPO4gq1Iym9ESnK,177388,4,0,1
Zara Larsson ,Don't Worry Bout Me,507tQXutCPYNFkpOq8tmKF,0.752,0.706,5,-6.274,1,0.0636,0.0797,0.000752,0.129,0.33,125.041,audio_features,spotify:track:507tQXutCPYNFkpOq8tmKF,https://api.spotify.com/v1/tracks/507tQXutCPYNFkpOq8tmKF,https://api.spotify.com/v1/audio-analysis/507tQXutCPYNFkpOq8tmKF,208812,4,0,6
Hailee Steinfeld ,Capital Letters,6l0Ky2PycJV1Bz88kFeVGL,0.661,0.814,0,-5.529,1,0.0759,0.0337,8.27e-06,0.0518,0.459,99.963,audio_features,spotify:track:6l0Ky2PycJV1Bz88kFeVGL,https://api.spotify.com/v1/tracks/6l0Ky2PycJV1Bz88kFeVGL,https://api.spotify.com/v1/audio-analysis/6l0Ky2PycJV1Bz88kFeVGL,219373,4,0,5
Taylor Swift ,willow  90's trend remix,77p4fRpoeiZMtUy3P9kN21,0.6,0.603,7,-8.696,1,0.0741,0.313,0.0,0.0872,0.379,168.085,audio_features,spotify:track:77p4fRpoeiZMtUy3P9kN21,https://api.spotify.com/v1/tracks/77p4fRpoeiZMtUy3P9kN21,https://api.spotify.com/v1/audio-analysis/77p4fRpoeiZMtUy3P9kN21,225107,4,0,2
Disclosure ,Birthday,4Sh8bgQTdqKXnSl73SX6BE,0.611,0.867,5,-9.114,0,0.0948,0.00123,0.173,0.127,0.768,130.99,audio_features,spotify:track:4Sh8bgQTdqKXnSl73SX6BE,https://api.spotify.com/v1/tracks/4Sh8bgQTdqKXnSl73SX6BE,https://api.spotify.com/v1/audio-analysis/4Sh8bgQTdqKXnSl73SX6BE,286067,4,0,6
Kanye West ,Wouldn't Leave,1nGoy0cEj0extAwXYNYTWd,0.556,0.432,3,-8.551,1,0.545,0.495,0.0,0.308,0.352,164.235,audio_features,spotify:track:1nGoy0cEj0extAwXYNYTWd,https://api.spotify.com/v1/tracks/1nGoy0cEj0extAwXYNYTWd,https://api.spotify.com/v1/audio-analysis/1nGoy0cEj0extAwXYNYTWd,205547,4,0,2
Gunna ,life of sin,54o0kiaqwj3yBKYHw4E7FR,0.724,0.549,1,-7.294,1,0.262,0.0376,0.0,0.45,0.175,156.186,audio_features,spotify:track:54o0kiaqwj3yBKYHw4E7FR,https://api.spotify.com/v1/tracks/54o0kiaqwj3yBKYHw4E7FR,https://api.spotify.com/v1/audio-analysis/54o0kiaqwj3yBKYHw4E7FR,172333,4,0,4
Chris Brown ,Back To Sleep,6dlpABcXrQKRU9G00i6Zba,0.647,0.646,9,-5.483,0,0.243,0.0424,0.0,0.0888,0.721,92.981,audio_features,spotify:track:6dlpABcXrQKRU9G00i6Zba,https://api.spotify.com/v1/tracks/6dlpABcXrQKRU9G00i6Zba,https://api.spotify.com/v1/audio-analysis/6dlpABcXrQKRU9G00i6Zba,201253,4,0,5
Brothers Osborne ,Stay A Little Longer,23EkfwUdsRIz7jAZIcC8gb,0.557,0.886,6,-5.356,1,0.0302,0.0377,0.108,0.163,0.545,96.989,audio_features,spotify:track:23EkfwUdsRIz7jAZIcC8gb,https://api.spotify.com/v1/tracks/23EkfwUdsRIz7jAZIcC8gb,https://api.spotify.com/v1/audio-analysis/23EkfwUdsRIz7jAZIcC8gb,335480,4,0,5
Taylor Swift ,tolerate it,0PurA4JVJ8YQgSVopY8fn6,0.316,0.361,9,-10.381,1,0.0488,0.878,2.67e-05,0.0797,0.221,74.952,audio_features,spotify:track:0PurA4JVJ8YQgSVopY8fn6,https://api.spotify.com/v1/tracks/0PurA4JVJ8YQgSVopY8fn6,https://api.spotify.com/v1/audio-analysis/0PurA4JVJ8YQgSVopY8fn6,245440,5,0,0
The Beatles ,Ticket To Ride  Remastered,7CZiDzGVjUssMSOXrDNYHL,0.519,0.85,9,-6.777,1,0.0678,0.0457,0.0,0.233,0.749,123.419,audio_features,spotify:track:7CZiDzGVjUssMSOXrDNYHL,https://api.spotify.com/v1/tracks/7CZiDzGVjUssMSOXrDNYHL,https://api.spotify.com/v1/audio-analysis/7CZiDzGVjUssMSOXrDNYHL,189680,4,0,6
Kanye West ,Ultralight Beam,1eQBEelI2NCy7AUTerX0KS,0.592,0.403,0,-8.768,0,0.414,0.62,0.0,0.54,0.391,105.169,audio_features,spotify:track:1eQBEelI2NCy7AUTerX0KS,https://api.spotify.com/v1/tracks/1eQBEelI2NCy7AUTerX0KS,https://api.spotify.com/v1/audio-analysis/1eQBEelI2NCy7AUTerX0KS,320680,4,0,3
Eve ,Let Me Blow Ya Mind,3RmKpob8xzv1pzHEQrMJah,0.908,0.557,8,-4.243,0,0.107,0.242,0.0,0.0709,0.897,90.032,audio_features,spotify:track:3RmKpob8xzv1pzHEQrMJah,https://api.spotify.com/v1/tracks/3RmKpob8xzv1pzHEQrMJah,https://api.spotify.com/v1/audio-analysis/3RmKpob8xzv1pzHEQrMJah,230133,4,0,0
Lil Baby ,Social Distancing,1RrQK0BIyxZaOooNDVSEaZ,0.849,0.64,5,-5.15,1,0.196,0.0471,0.0,0.321,0.36,126.005,audio_features,spotify:track:1RrQK0BIyxZaOooNDVSEaZ,https://api.spotify.com/v1/tracks/1RrQK0BIyxZaOooNDVSEaZ,https://api.spotify.com/v1/audio-analysis/1RrQK0BIyxZaOooNDVSEaZ,137826,4,0,6
Ty Dolla $ign ,Saved,2ESNJZExcQw1BAmmA8Ct3j,0.771,0.72,1,-5.671,1,0.103,0.258,0.0,0.137,0.794,103.092,audio_features,spotify:track:2ESNJZExcQw1BAmmA8Ct3j,https://api.spotify.com/v1/tracks/2ESNJZExcQw1BAmmA8Ct3j,https://api.spotify.com/v1/audio-analysis/2ESNJZExcQw1BAmmA8Ct3j,178515,4,0,3
MØ ,Final Song,4qqArAiTPueDxIp7cf87h7,0.695,0.672,1,-6.109,0,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,audio_features,spotify:track:4qqArAiTPueDxIp7cf87h7,https://api.spotify.com/v1/tracks/4qqArAiTPueDxIp7cf87h7,https://api.spotify.com/v1/audio-analysis/4qqArAiTPueDxIp7cf87h7,235827,4,0,3
The Kid LAROI ,Fade Away,32ypPhtgTaETvFn3ZIHXTW,0.726,0.414,9,-12.296,0,0.269,0.406,0.0,0.0713,0.47,150.009,audio_features,spotify:track:32ypPhtgTaETvFn3ZIHXTW,https://api.spotify.com/v1/tracks/32ypPhtgTaETvFn3ZIHXTW,https://api.spotify.com/v1/audio-analysis/32ypPhtgTaETvFn3ZIHXTW,179252,4,0,4
The,Dream  That's My Shit,1QkjHxSRvYm0cgfEgdpDe7,0.683,0.604,0,-8.564,1,0.0494,0.167,0.0541,0.107,0.556,178.015,audio_features,spotify:track:1QkjHxSRvYm0cgfEgdpDe7,https://api.spotify.com/v1/tracks/1QkjHxSRvYm0cgfEgdpDe7,https://api.spotify.com/v1/audio-analysis/1QkjHxSRvYm0cgfEgdpDe7,111811,4,0,2
Migos ,Big On Big,2TESenfLqUMufqoUUW8LtK,0.723,0.768,0,-5.469,0,0.0586,0.145,0.0,0.172,0.526,142.022,audio_features,spotify:track:2TESenfLqUMufqoUUW8LtK,https://api.spotify.com/v1/tracks/2TESenfLqUMufqoUUW8LtK,https://api.spotify.com/v1/audio-analysis/2TESenfLqUMufqoUUW8LtK,290794,4,0,1
D'Angelo ,Prayer,6YOM2xqlJEdy35htURX7DS,0.69,0.602,1,-8.43,1,0.0887,0.0588,0.0326,0.0649,0.791,82.85,audio_features,spotify:track:6YOM2xqlJEdy35htURX7DS,https://api.spotify.com/v1/tracks/6YOM2xqlJEdy35htURX7DS,https://api.spotify.com/v1/audio-analysis/6YOM2xqlJEdy35htURX7DS,272933,4,0,0
Zara Larsson ,Talk About Love,1qA9TnEJ2sUub9QkN9K3Mv,0.562,0.623,11,-6.151,1,0.16,0.0597,0.0,0.472,0.712,151.825,audio_features,spotify:track:1qA9TnEJ2sUub9QkN9K3Mv,https://api.spotify.com/v1/tracks/1qA9TnEJ2sUub9QkN9K3Mv,https://api.spotify.com/v1/audio-analysis/1qA9TnEJ2sUub9QkN9K3Mv,199467,4,0,4
Eminem ,Venom  Remix,6kUaRtXf19fu5IQWjmwsEJ,0.763,0.827,7,-3.927,1,0.244,0.0232,0.0,0.266,0.71,135.986,audio_features,spotify:track:6kUaRtXf19fu5IQWjmwsEJ,https://api.spotify.com/v1/tracks/6kUaRtXf19fu5IQWjmwsEJ,https://api.spotify.com/v1/audio-analysis/6kUaRtXf19fu5IQWjmwsEJ,261603,4,0,1
Justin Timberlake ,Higher Higher,7GfhZZq8plOVTeqsDMbftc,0.658,0.62,6,-6.634,0,0.0517,0.149,1.22e-05,0.157,0.522,89.955,audio_features,spotify:track:7GfhZZq8plOVTeqsDMbftc,https://api.spotify.com/v1/tracks/7GfhZZq8plOVTeqsDMbftc,https://api.spotify.com/v1/audio-analysis/7GfhZZq8plOVTeqsDMbftc,258507,4,0,5
Khalid ,Skyline,1QxIFMs4M8qd5cbJJu80v4,0.733,0.653,11,-6.094,1,0.0391,0.0179,0.0218,0.184,0.752,119.996,audio_features,spotify:track:1QxIFMs4M8qd5cbJJu80v4,https://api.spotify.com/v1/tracks/1QxIFMs4M8qd5cbJJu80v4,https://api.spotify.com/v1/audio-analysis/1QxIFMs4M8qd5cbJJu80v4,182895,5,0,6
Pusha T ,Neck & Wrist,7kQJCw0ZkvHgfJqRwPblmG,0.625,0.542,9,-4.365,1,0.266,0.0223,0.0,0.377,0.328,152.403,audio_features,spotify:track:7kQJCw0ZkvHgfJqRwPblmG,https://api.spotify.com/v1/tracks/7kQJCw0ZkvHgfJqRwPblmG,https://api.spotify.com/v1/audio-analysis/7kQJCw0ZkvHgfJqRwPblmG,209315,4,0,4
Bad Bunny ,Otro Atardecer,0E0DRHf5PfMeor0ZCwB3oT,0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02,audio_features,spotify:track:0E0DRHf5PfMeor0ZCwB3oT,https://api.spotify.com/v1/tracks/0E0DRHf5PfMeor0ZCwB3oT,https://api.spotify.com/v1/audio-analysis/0E0DRHf5PfMeor0ZCwB3oT,244444,4,0,3
ZAYN ,Entertainer,4By48hpAtUx7F7F1yxvwvm,0.697,0.568,5,-8.017,1,0.0369,0.475,2.51e-05,0.0922,0.502,153.931,audio_features,spotify:track:4By48hpAtUx7F7F1yxvwvm,https://api.spotify.com/v1/tracks/4By48hpAtUx7F7F1yxvwvm,https://api.spotify.com/v1/audio-analysis/4By48hpAtUx7F7F1yxvwvm,202600,4,0,4
Porky Slim ,Space Legend,382enNLldIur2LBDPlm5mm,0.588,0.318,6,-13.121,0,0.0395,0.142,0.0451,0.16,0.0368,110.036,audio_features,spotify:track:382enNLldIur2LBDPlm5mm,https://api.spotify.com/v1/tracks/382enNLldIur2LBDPlm5mm,https://api.spotify.com/v1/audio-analysis/382enNLldIur2LBDPlm5mm,64505,4,0,3
Tame Impala ,Tomorrow's Dust,666PdikRnUzdvjT9p5wWND,0.616,0.804,0,-5.568,1,0.0427,0.0124,0.0998,0.553,0.627,99.002,audio_features,spotify:track:666PdikRnUzdvjT9p5wWND,https://api.spotify.com/v1/tracks/666PdikRnUzdvjT9p5wWND,https://api.spotify.com/v1/audio-analysis/666PdikRnUzdvjT9p5wWND,326840,4,0,5
The Cranberries ,Linger,0gEyKnHvgkrkBM6fbeHdwK,0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,audio_features,spotify:track:0gEyKnHvgkrkBM6fbeHdwK,https://api.spotify.com/v1/tracks/0gEyKnHvgkrkBM6fbeHdwK,https://api.spotify.com/v1/audio-analysis/0gEyKnHvgkrkBM6fbeHdwK,274707,4,0,5
Diplo ,Lonely,6eXFl418w8hsxKcLgv1jwJ,0.739,0.717,1,-5.123,1,0.0565,0.0611,0.0,0.206,0.529,98.047,audio_features,spotify:track:6eXFl418w8hsxKcLgv1jwJ,https://api.spotify.com/v1/tracks/6eXFl418w8hsxKcLgv1jwJ,https://api.spotify.com/v1/audio-analysis/6eXFl418w8hsxKcLgv1jwJ,139810,4,0,5
